"District","YearBegin","MonthBegin","DayBegin","YearEnd","MonthEnd","DayEnd","SoilMoisture"
"Chikomba","2021","04","18","2021","04","20",4.692857
"Goromonzi","2021","04","18","2021","04","20",5.090924
"Marondera","2021","04","18","2021","04","20",5.140779
"Mudzi","2021","04","18","2021","04","20",4.034018
"Mutoko","2021","04","18","2021","04","20",3.304815
"Murehwa","2021","04","18","2021","04","20",4.450943
"UMP","2021","04","18","2021","04","20",3.888379
"Seke","2021","04","18","2021","04","20",3.687689
"Wedza","2021","04","18","2021","04","20",4.146483
"Chirumhanzu","2021","04","18","2021","04","20",3.861077
"Gokwe North","2021","04","18","2021","04","20",3.319236
"Gokwe South","2021","04","18","2021","04","20",3.03399
"Gweru","2021","04","18","2021","04","20",2.782408
"Kwekwe","2021","04","18","2021","04","20",2.369513
"Mberengwa","2021","04","18","2021","04","20",3.174101
"Shurugwi","2021","04","18","2021","04","20",3.412778
"Zvishavane","2021","04","18","2021","04","20",2.512538
"Binga","2021","04","18","2021","04","20",3.954526
"Bubi","2021","04","18","2021","04","20",2.338703
"Hwange","2021","04","18","2021","04","20",2.870635
"Lupane","2021","04","18","2021","04","20",2.697493
"Nkayi","2021","04","18","2021","04","20",2.47143
"Tsholotsho","2021","04","18","2021","04","20",2.59419
"Umguza","2021","04","18","2021","04","20",2.455193
"Beitbridge","2021","04","18","2021","04","20",2.742468
"Bulilima (North)","2021","04","18","2021","04","20",2.60389
"Gwanda","2021","04","18","2021","04","20",2.969772
"Insiza","2021","04","18","2021","04","20",2.675009
"Mangwe (South)","2021","04","18","2021","04","20",2.482729
"Matobo","2021","04","18","2021","04","20",2.567355
"Umzingwane","2021","04","18","2021","04","20",2.64439
"Bikita","2021","04","18","2021","04","20",3.423614
"Chiredzi","2021","04","18","2021","04","20",2.59794
"Chivi","2021","04","18","2021","04","20",3.13289
"Gutu","2021","04","18","2021","04","20",4.548425
"Masvingo","2021","04","18","2021","04","20",4.275832
"Mwenezi","2021","04","18","2021","04","20",2.755038
"Zaka","2021","04","18","2021","04","20",5.323943
"Chegutu","2021","04","18","2021","04","20",3.50929
"Hurungwe","2021","04","18","2021","04","20",4.42398
"Kadoma","2021","04","18","2021","04","20",2.59343
"Kariba","2021","04","18","2021","04","20",8.534797
"Makonde","2021","04","18","2021","04","20",4.28626
"Zvimba","2021","04","18","2021","04","20",5.076839
"Harare","2021","04","21","2021","04","23",7.392698
"Bulawayo","2021","04","21","2021","04","23",2.469316
"Buhera","2021","04","21","2021","04","23",3.067833
"Chimanimani","2021","04","21","2021","04","23",8.216148
"Chipinge","2021","04","21","2021","04","23",4.89542
"Makoni","2021","04","21","2021","04","23",4.536206
"Mutare","2021","04","21","2021","04","23",3.653548
"Mutasa","2021","04","21","2021","04","23",6.968375
"Nyanga","2021","04","21","2021","04","23",6.08895
"Bindura","2021","04","21","2021","04","23",3.390223
"Guruve","2021","04","21","2021","04","23",3.92287
"Mount Darwin","2021","04","21","2021","04","23",4.069997
"Mazowe","2021","04","21","2021","04","23",4.846613
"Centenary","2021","04","21","2021","04","23",4.365276
"Rushinga","2021","04","21","2021","04","23",3.396049
"Shamva","2021","04","21","2021","04","23",3.049124
"Chikomba","2021","04","21","2021","04","23",4.385493
"Goromonzi","2021","04","21","2021","04","23",4.604923
"Marondera","2021","04","21","2021","04","23",4.907066
"Mudzi","2021","04","21","2021","04","23",3.772484
"Mutoko","2021","04","21","2021","04","23",3.129857
"Murehwa","2021","04","21","2021","04","23",4.161651
"UMP","2021","04","21","2021","04","23",3.669038
"Seke","2021","04","21","2021","04","23",3.291151
"Wedza","2021","04","21","2021","04","23",3.739287
"Chirumhanzu","2021","04","21","2021","04","23",3.690224
"Gokwe North","2021","04","21","2021","04","23",2.999221
"Gokwe South","2021","04","21","2021","04","23",2.919109
"Gweru","2021","04","21","2021","04","23",2.679853
"Kwekwe","2021","04","21","2021","04","23",2.338467
"Mberengwa","2021","04","21","2021","04","23",2.929425
"Shurugwi","2021","04","21","2021","04","23",3.220594
"Zvishavane","2021","04","21","2021","04","23",2.486528
"Binga","2021","04","21","2021","04","23",3.747213
"Bubi","2021","04","21","2021","04","23",2.340576
"Hwange","2021","04","21","2021","04","23",2.800941
"Lupane","2021","04","21","2021","04","23",2.685091
"Nkayi","2021","04","21","2021","04","23",2.497654
"Tsholotsho","2021","04","21","2021","04","23",2.582404
"Umguza","2021","04","21","2021","04","23",2.486001
"Beitbridge","2021","04","21","2021","04","23",2.851426
"Bulilima (North)","2021","04","21","2021","04","23",2.588767
"Gwanda","2021","04","21","2021","04","23",2.866331
"Insiza","2021","04","21","2021","04","23",2.547393
"Mangwe (South)","2021","04","21","2021","04","23",2.447714
"Matobo","2021","04","21","2021","04","23",2.475383
"Umzingwane","2021","04","21","2021","04","23",2.540373
"Bikita","2021","04","21","2021","04","23",3.296
"Chiredzi","2021","04","21","2021","04","23",2.533698
"Chivi","2021","04","21","2021","04","23",2.968689
"Gutu","2021","04","21","2021","04","23",4.349564
"Masvingo","2021","04","21","2021","04","23",3.975895
"Mwenezi","2021","04","21","2021","04","23",2.754136
"Zaka","2021","04","21","2021","04","23",4.90194
"Chegutu","2021","04","21","2021","04","23",3.200535
"Hurungwe","2021","04","21","2021","04","23",3.918488
"Kadoma","2021","04","21","2021","04","23",2.439847
"Kariba","2021","04","21","2021","04","23",8.095294
"Makonde","2021","04","21","2021","04","23",3.826496
"Zvimba","2021","04","21","2021","04","23",4.545188
"Harare","2021","04","24","2021","04","26",7.091666
"Bulawayo","2021","04","24","2021","04","26",2.417447
"Buhera","2021","04","24","2021","04","26",2.858485
"Chimanimani","2021","04","24","2021","04","26",7.534153
"Chipinge","2021","04","24","2021","04","26",4.394183
"Makoni","2021","04","24","2021","04","26",4.454151
"Mutare","2021","04","24","2021","04","26",3.242609
"Mutasa","2021","04","24","2021","04","26",6.461318
"Nyanga","2021","04","24","2021","04","26",6.138419
"Bindura","2021","04","24","2021","04","26",3.19529
"Guruve","2021","04","24","2021","04","26",3.545333
"Mount Darwin","2021","04","24","2021","04","26",3.772446
"Mazowe","2021","04","24","2021","04","26",4.570983
"Centenary","2021","04","24","2021","04","26",3.963333
"Rushinga","2021","04","24","2021","04","26",3.320541
"Shamva","2021","04","24","2021","04","26",2.945528
"Chikomba","2021","04","24","2021","04","26",4.120385
"Goromonzi","2021","04","24","2021","04","26",4.490529
"Marondera","2021","04","24","2021","04","26",4.851201
"Mudzi","2021","04","24","2021","04","26",3.633396
"Mutoko","2021","04","24","2021","04","26",3.03182
"Murehwa","2021","04","24","2021","04","26",4.353784
"UMP","2021","04","24","2021","04","26",3.451169
"Seke","2021","04","24","2021","04","26",3.162551
"Wedza","2021","04","24","2021","04","26",3.413835
"Chirumhanzu","2021","04","24","2021","04","26",3.432171
"Gokwe North","2021","04","24","2021","04","26",2.756093
"Gokwe South","2021","04","24","2021","04","26",2.846425
"Gweru","2021","04","24","2021","04","26",2.559442
"Kwekwe","2021","04","24","2021","04","26",2.338114
"Mberengwa","2021","04","24","2021","04","26",2.724584
"Shurugwi","2021","04","24","2021","04","26",2.905927
"Zvishavane","2021","04","24","2021","04","26",2.378143
"Binga","2021","04","24","2021","04","26",3.639255
"Bubi","2021","04","24","2021","04","26",2.345935
"Hwange","2021","04","24","2021","04","26",2.699998
"Lupane","2021","04","24","2021","04","26",2.646261
"Nkayi","2021","04","24","2021","04","26",2.531118
"Tsholotsho","2021","04","24","2021","04","26",2.595389
"Umguza","2021","04","24","2021","04","26",2.487908
"Beitbridge","2021","04","24","2021","04","26",2.719946
"Bulilima (North)","2021","04","24","2021","04","26",2.588061
"Gwanda","2021","04","24","2021","04","26",2.75696
"Insiza","2021","04","24","2021","04","26",2.414142
"Mangwe (South)","2021","04","24","2021","04","26",2.429324
"Matobo","2021","04","24","2021","04","26",2.402048
"Umzingwane","2021","04","24","2021","04","26",2.4599
"Bikita","2021","04","24","2021","04","26",3.064455
"Chiredzi","2021","04","24","2021","04","26",2.424347
"Chivi","2021","04","24","2021","04","26",2.697988
"Gutu","2021","04","24","2021","04","26",3.982317
"Masvingo","2021","04","24","2021","04","26",3.505335
"Mwenezi","2021","04","24","2021","04","26",2.603197
"Zaka","2021","04","24","2021","04","26",4.265304
"Chegutu","2021","04","24","2021","04","26",3.05667
"Hurungwe","2021","04","24","2021","04","26",3.524495
"Kadoma","2021","04","24","2021","04","26",2.379498
"Kariba","2021","04","24","2021","04","26",7.713137
"Makonde","2021","04","24","2021","04","26",3.497479
"Zvimba","2021","04","24","2021","04","26",4.318345
"Harare","2021","04","27","2021","04","29",6.416418
"Bulawayo","2021","04","27","2021","04","29",2.373347
"Buhera","2021","04","27","2021","04","29",2.727179
"Chimanimani","2021","04","27","2021","04","29",7.14449
"Chipinge","2021","04","27","2021","04","29",4.078418
"Makoni","2021","04","27","2021","04","29",3.809712
"Mutare","2021","04","27","2021","04","29",2.997333
"Mutasa","2021","04","27","2021","04","29",6.074676
"Nyanga","2021","04","27","2021","04","29",5.675058
"Bindura","2021","04","27","2021","04","29",2.913247
"Guruve","2021","04","27","2021","04","29",3.155519
"Mount Darwin","2021","04","27","2021","04","29",3.417639
"Mazowe","2021","04","27","2021","04","29",4.107684
"Centenary","2021","04","27","2021","04","29",3.529084
"Rushinga","2021","04","27","2021","04","29",3.192079
"Shamva","2021","04","27","2021","04","29",2.788425
"Chikomba","2021","04","27","2021","04","29",3.802213
"Goromonzi","2021","04","27","2021","04","29",4.012712
"Marondera","2021","04","27","2021","04","29",4.281688
"Mudzi","2021","04","27","2021","04","29",3.413364
"Mutoko","2021","04","27","2021","04","29",2.916049
"Murehwa","2021","04","27","2021","04","29",3.945622
"UMP","2021","04","27","2021","04","29",3.251143
"Seke","2021","04","27","2021","04","29",2.897226
"Wedza","2021","04","27","2021","04","29",3.130665
"Chirumhanzu","2021","04","27","2021","04","29",3.229402
"Gokwe North","2021","04","27","2021","04","29",2.612541
"Gokwe South","2021","04","27","2021","04","29",2.899936
"Gweru","2021","04","27","2021","04","29",2.603744
"Kwekwe","2021","04","27","2021","04","29",2.360953
"Mberengwa","2021","04","27","2021","04","29",2.619957
"Shurugwi","2021","04","27","2021","04","29",2.770026
"Zvishavane","2021","04","27","2021","04","29",2.351887
"Binga","2021","04","27","2021","04","29",3.607453
"Bubi","2021","04","27","2021","04","29",2.360684
"Hwange","2021","04","27","2021","04","29",2.742565
"Lupane","2021","04","27","2021","04","29",2.730018
"Nkayi","2021","04","27","2021","04","29",2.58535
"Tsholotsho","2021","04","27","2021","04","29",2.542532
"Umguza","2021","04","27","2021","04","29",2.506228
"Beitbridge","2021","04","27","2021","04","29",2.64477
"Bulilima (North)","2021","04","27","2021","04","29",2.535449
"Gwanda","2021","04","27","2021","04","29",2.672272
"Insiza","2021","04","27","2021","04","29",2.360945
"Mangwe (South)","2021","04","27","2021","04","29",2.395107
"Matobo","2021","04","27","2021","04","29",2.371502
"Umzingwane","2021","04","27","2021","04","29",2.441116
"Bikita","2021","04","27","2021","04","29",2.906021
"Chiredzi","2021","04","27","2021","04","29",2.373547
"Chivi","2021","04","27","2021","04","29",2.565061
"Gutu","2021","04","27","2021","04","29",3.636757
"Masvingo","2021","04","27","2021","04","29",3.15829
"Mwenezi","2021","04","27","2021","04","29",2.533887
"Zaka","2021","04","27","2021","04","29",3.837518
"Chegutu","2021","04","27","2021","04","29",2.887848
"Hurungwe","2021","04","27","2021","04","29",3.133675
"Kadoma","2021","04","27","2021","04","29",2.411225
"Kariba","2021","04","27","2021","04","29",7.33705
"Makonde","2021","04","27","2021","04","29",3.125397
"Zvimba","2021","04","27","2021","04","29",3.953241
"Harare","2021","04","30","2021","05","02",7.350277
"Bulawayo","2021","04","30","2021","05","02",2.416142
"Buhera","2021","04","30","2021","05","02",3.732688
"Chimanimani","2021","04","30","2021","05","02",10.34256
"Chipinge","2021","04","30","2021","05","02",5.039151
"Makoni","2021","04","30","2021","05","02",4.816285
"Mutare","2021","04","30","2021","05","02",6.945203
"Mutasa","2021","04","30","2021","05","02",11.94138
"Nyanga","2021","04","30","2021","05","02",8.337668
"Bindura","2021","04","30","2021","05","02",5.597446
"Guruve","2021","04","30","2021","05","02",4.603131
"Mount Darwin","2021","04","30","2021","05","02",4.260833
"Mazowe","2021","04","30","2021","05","02",5.699699
"Centenary","2021","04","30","2021","05","02",4.471049
"Rushinga","2021","04","30","2021","05","02",3.565425
"Shamva","2021","04","30","2021","05","02",5.549835
"Chikomba","2021","04","30","2021","05","02",5.410975
"Goromonzi","2021","04","30","2021","05","02",5.847233
"Marondera","2021","04","30","2021","05","02",5.860808
"Mudzi","2021","04","30","2021","05","02",4.042508
"Mutoko","2021","04","30","2021","05","02",4.63505
"Murehwa","2021","04","30","2021","05","02",5.251419
"UMP","2021","04","30","2021","05","02",4.317083
"Seke","2021","04","30","2021","05","02",4.14081
"Wedza","2021","04","30","2021","05","02",3.913368
"Chirumhanzu","2021","04","30","2021","05","02",3.606471
"Gokwe North","2021","04","30","2021","05","02",2.919525
"Gokwe South","2021","04","30","2021","05","02",3.05854
"Gweru","2021","04","30","2021","05","02",3.227447
"Kwekwe","2021","04","30","2021","05","02",2.65772
"Mberengwa","2021","04","30","2021","05","02",2.902273
"Shurugwi","2021","04","30","2021","05","02",3.316248
"Zvishavane","2021","04","30","2021","05","02",2.684673
"Binga","2021","04","30","2021","05","02",3.857473
"Bubi","2021","04","30","2021","05","02",3.070131
"Hwange","2021","04","30","2021","05","02",3.344955
"Lupane","2021","04","30","2021","05","02",3.214855
"Nkayi","2021","04","30","2021","05","02",3.126434
"Tsholotsho","2021","04","30","2021","05","02",3.552803
"Umguza","2021","04","30","2021","05","02",3.213916
"Beitbridge","2021","04","30","2021","05","02",3.291071
"Bulilima (North)","2021","04","30","2021","05","02",3.650556
"Gwanda","2021","04","30","2021","05","02",3.090917
"Insiza","2021","04","30","2021","05","02",2.947958
"Mangwe (South)","2021","04","30","2021","05","02",2.895129
"Matobo","2021","04","30","2021","05","02",2.797296
"Umzingwane","2021","04","30","2021","05","02",2.933576
"Bikita","2021","04","30","2021","05","02",3.083182
"Chiredzi","2021","04","30","2021","05","02",2.427094
"Chivi","2021","04","30","2021","05","02",3.093266
"Gutu","2021","04","30","2021","05","02",4.40293
"Masvingo","2021","04","30","2021","05","02",3.805575
"Mwenezi","2021","04","30","2021","05","02",3.064675
"Zaka","2021","04","30","2021","05","02",4.255688
"Chegutu","2021","04","30","2021","05","02",3.9575
"Hurungwe","2021","04","30","2021","05","02",4.639566
"Kadoma","2021","04","30","2021","05","02",3.063264
"Kariba","2021","04","30","2021","05","02",7.5156
"Makonde","2021","04","30","2021","05","02",3.718944
"Zvimba","2021","04","30","2021","05","02",4.739583
"Harare","2021","05","03","2021","05","05",6.070683
"Bulawayo","2021","05","03","2021","05","05",2.332249
"Buhera","2021","05","03","2021","05","05",3.276333
"Chimanimani","2021","05","03","2021","05","05",8.273641
"Chipinge","2021","05","03","2021","05","05",4.978969
"Makoni","2021","05","03","2021","05","05",4.916346
"Mutare","2021","05","03","2021","05","05",5.390921
"Mutasa","2021","05","03","2021","05","05",8.760404
"Nyanga","2021","05","03","2021","05","05",6.993563
"Bindura","2021","05","03","2021","05","05",5.108461
"Guruve","2021","05","03","2021","05","05",3.902291
"Mount Darwin","2021","05","03","2021","05","05",4.308532
"Mazowe","2021","05","03","2021","05","05",5.700042
"Centenary","2021","05","03","2021","05","05",4.373825
"Rushinga","2021","05","03","2021","05","05",3.998827
"Shamva","2021","05","03","2021","05","05",4.712236
"Chikomba","2021","05","03","2021","05","05",5.130174
"Goromonzi","2021","05","03","2021","05","05",5.660945
"Marondera","2021","05","03","2021","05","05",6.088058
"Mudzi","2021","05","03","2021","05","05",4.682717
"Mutoko","2021","05","03","2021","05","05",4.443095
"Murehwa","2021","05","03","2021","05","05",5.965702
"UMP","2021","05","03","2021","05","05",4.40231
"Seke","2021","05","03","2021","05","05",3.847158
"Wedza","2021","05","03","2021","05","05",4.214401
"Chirumhanzu","2021","05","03","2021","05","05",3.619495
"Gokwe North","2021","05","03","2021","05","05",2.846669
