"District","DateBegin","DateEnd","SoilMoisture"
"Hurungwe","SM20180802","20180804",2.12344
"Kadoma","SM20180802","20180804",2.297688
"Kariba","SM20180802","20180804",6.402748
"Makonde","SM20180802","20180804",2.164916
"Zvimba","SM20180802","20180804",2.360947
"Harare","SM20180805","20180807",2.446132
"Bulawayo","SM20180805","20180807",2.263281
"Buhera","SM20180805","20180807",2.53417
"Chimanimani","SM20180805","20180807",8.525065
"Chipinge","SM20180805","20180807",5.400426
"Makoni","SM20180805","20180807",3.208332
"Mutare","SM20180805","20180807",2.899789
"Mutasa","SM20180805","20180807",7.189376
"Nyanga","SM20180805","20180807",5.612707
"Bindura","SM20180805","20180807",2.457491
"Guruve","SM20180805","20180807",2.215532
"Mount Darwin","SM20180805","20180807",2.694001
"Mazowe","SM20180805","20180807",2.541791
"Centenary","SM20180805","20180807",2.425154
"Rushinga","SM20180805","20180807",3.212637
"Shamva","SM20180805","20180807",2.707306
"Chikomba","SM20180805","20180807",3.305095
"Goromonzi","SM20180805","20180807",2.541867
"Marondera","SM20180805","20180807",3.401989
"Mudzi","SM20180805","20180807",2.920621
"Mutoko","SM20180805","20180807",2.791327
"Murehwa","SM20180805","20180807",2.76997
"UMP","SM20180805","20180807",2.702076
"Seke","SM20180805","20180807",2.363279
"Wedza","SM20180805","20180807",3.163948
"Chirumhanzu","SM20180805","20180807",2.512259
"Gokwe North","SM20180805","20180807",2.05579
"Gokwe South","SM20180805","20180807",2.429484
"Gweru","SM20180805","20180807",2.567968
"Kwekwe","SM20180805","20180807",2.322667
"Mberengwa","SM20180805","20180807",3.283967
"Shurugwi","SM20180805","20180807",2.699494
"Zvishavane","SM20180805","20180807",2.654215
"Binga","SM20180805","20180807",2.831595
"Bubi","SM20180805","20180807",2.476143
"Hwange","SM20180805","20180807",2.435755
"Lupane","SM20180805","20180807",2.533286
"Nkayi","SM20180805","20180807",2.470409
"Tsholotsho","SM20180805","20180807",2.395898
"Umguza","SM20180805","20180807",2.614438
"Beitbridge","SM20180805","20180807",2.256039
"Bulilima (North)","SM20180805","20180807",2.489686
"Gwanda","SM20180805","20180807",2.456974
"Insiza","SM20180805","20180807",2.849697
"Mangwe (South)","SM20180805","20180807",2.374538
"Matobo","SM20180805","20180807",2.369848
"Umzingwane","SM20180805","20180807",2.436656
"Bikita","SM20180805","20180807",2.952844
"Chiredzi","SM20180805","20180807",2.510018
"Chivi","SM20180805","20180807",3.035193
"Gutu","SM20180805","20180807",3.428396
"Masvingo","SM20180805","20180807",3.800025
"Mwenezi","SM20180805","20180807",2.604784
"Zaka","SM20180805","20180807",4.779951
"Chegutu","SM20180805","20180807",2.306356
"Hurungwe","SM20180805","20180807",2.13367
"Kadoma","SM20180805","20180807",2.300161
"Kariba","SM20180805","20180807",6.36234
"Makonde","SM20180805","20180807",2.161518
"Zvimba","SM20180805","20180807",2.344719
"Harare","SM20180808","20180810",2.390908
"Bulawayo","SM20180808","20180810",2.228107
"Buhera","SM20180808","20180810",2.499009
"Chimanimani","SM20180808","20180810",8.375657
"Chipinge","SM20180808","20180810",5.643266
"Makoni","SM20180808","20180810",3.069426
"Mutare","SM20180808","20180810",2.84136
"Mutasa","SM20180808","20180810",6.70533
"Nyanga","SM20180808","20180810",5.381337
"Bindura","SM20180808","20180810",2.430856
"Guruve","SM20180808","20180810",2.172746
"Mount Darwin","SM20180808","20180810",2.646534
"Mazowe","SM20180808","20180810",2.491817
"Centenary","SM20180808","20180810",2.378851
"Rushinga","SM20180808","20180810",3.160294
"Shamva","SM20180808","20180810",2.704874
"Chikomba","SM20180808","20180810",3.06656
"Goromonzi","SM20180808","20180810",2.500354
"Marondera","SM20180808","20180810",3.133676
"Mudzi","SM20180808","20180810",2.881507
"Mutoko","SM20180808","20180810",2.78954
"Murehwa","SM20180808","20180810",2.704947
"UMP","SM20180808","20180810",2.752124
"Seke","SM20180808","20180810",2.330762
"Wedza","SM20180808","20180810",2.911078
"Chirumhanzu","SM20180808","20180810",2.41454
"Gokwe North","SM20180808","20180810",2.053285
"Gokwe South","SM20180808","20180810",2.426021
"Gweru","SM20180808","20180810",2.445382
"Kwekwe","SM20180808","20180810",2.300142
"Mberengwa","SM20180808","20180810",3.307833
"Shurugwi","SM20180808","20180810",2.576131
"Zvishavane","SM20180808","20180810",2.619013
"Binga","SM20180808","20180810",2.840575
"Bubi","SM20180808","20180810",2.422119
"Hwange","SM20180808","20180810",2.492256
"Lupane","SM20180808","20180810",2.549198
"Nkayi","SM20180808","20180810",2.451537
"Tsholotsho","SM20180808","20180810",2.428613
"Umguza","SM20180808","20180810",2.570094
"Beitbridge","SM20180808","20180810",2.303157
"Bulilima (North)","SM20180808","20180810",2.492182
"Gwanda","SM20180808","20180810",2.488426
"Insiza","SM20180808","20180810",2.716451
"Mangwe (South)","SM20180808","20180810",2.367622
"Matobo","SM20180808","20180810",2.347728
"Umzingwane","SM20180808","20180810",2.379492
"Bikita","SM20180808","20180810",2.927739
"Chiredzi","SM20180808","20180810",2.630891
"Chivi","SM20180808","20180810",3.111886
"Gutu","SM20180808","20180810",3.175711
"Masvingo","SM20180808","20180810",3.750014
"Mwenezi","SM20180808","20180810",2.706127
"Zaka","SM20180808","20180810",4.785205
"Chegutu","SM20180808","20180810",2.276054
"Hurungwe","SM20180808","20180810",2.099719
"Kadoma","SM20180808","20180810",2.25487
"Kariba","SM20180808","20180810",6.453422
"Makonde","SM20180808","20180810",2.121668
"Zvimba","SM20180808","20180810",2.291282
"Harare","SM20180811","20180813",2.364628
"Bulawayo","SM20180811","20180813",2.228097
"Buhera","SM20180811","20180813",2.413998
"Chimanimani","SM20180811","20180813",7.760774
"Chipinge","SM20180811","20180813",4.908734
"Makoni","SM20180811","20180813",2.996526
"Mutare","SM20180811","20180813",2.742793
"Mutasa","SM20180811","20180813",6.254014
"Nyanga","SM20180811","20180813",5.15317
"Bindura","SM20180811","20180813",2.49537
"Guruve","SM20180811","20180813",2.17011
"Mount Darwin","SM20180811","20180813",2.740701
"Mazowe","SM20180811","20180813",2.505215
"Centenary","SM20180811","20180813",2.440397
"Rushinga","SM20180811","20180813",3.106236
"Shamva","SM20180811","20180813",2.732915
"Chikomba","SM20180811","20180813",2.956405
"Goromonzi","SM20180811","20180813",2.538862
"Marondera","SM20180811","20180813",3.076448
"Mudzi","SM20180811","20180813",2.829892
"Mutoko","SM20180811","20180813",2.818862
"Murehwa","SM20180811","20180813",2.716038
"UMP","SM20180811","20180813",2.778624
"Seke","SM20180811","20180813",2.420692
"Wedza","SM20180811","20180813",2.745489
"Chirumhanzu","SM20180811","20180813",2.422674
"Gokwe North","SM20180811","20180813",2.054336
"Gokwe South","SM20180811","20180813",2.397127
"Gweru","SM20180811","20180813",2.406028
"Kwekwe","SM20180811","20180813",2.327408
"Mberengwa","SM20180811","20180813",3.117852
"Shurugwi","SM20180811","20180813",2.509296
"Zvishavane","SM20180811","20180813",2.49084
"Binga","SM20180811","20180813",2.813767
"Bubi","SM20180811","20180813",2.434984
"Hwange","SM20180811","20180813",2.492874
"Lupane","SM20180811","20180813",2.52693
"Nkayi","SM20180811","20180813",2.458837
"Tsholotsho","SM20180811","20180813",2.454515
"Umguza","SM20180811","20180813",2.56752
"Beitbridge","SM20180811","20180813",2.250948
"Bulilima (North)","SM20180811","20180813",2.483785
"Gwanda","SM20180811","20180813",2.437921
"Insiza","SM20180811","20180813",2.605046
"Mangwe (South)","SM20180811","20180813",2.350583
"Matobo","SM20180811","20180813",2.313789
"Umzingwane","SM20180811","20180813",2.374659
"Bikita","SM20180811","20180813",2.743758
"Chiredzi","SM20180811","20180813",2.456213
"Chivi","SM20180811","20180813",2.919354
"Gutu","SM20180811","20180813",2.933609
"Masvingo","SM20180811","20180813",3.437073
"Mwenezi","SM20180811","20180813",2.547192
"Zaka","SM20180811","20180813",4.192378
"Chegutu","SM20180811","20180813",2.261706
"Hurungwe","SM20180811","20180813",2.096435
"Kadoma","SM20180811","20180813",2.243703
"Kariba","SM20180811","20180813",6.336731
"Makonde","SM20180811","20180813",2.116226
"Zvimba","SM20180811","20180813",2.28417
"Harare","SM20180814","20180816",2.338775
"Bulawayo","SM20180814","20180816",2.217253
"Buhera","SM20180814","20180816",2.388564
"Chimanimani","SM20180814","20180816",7.309234
"Chipinge","SM20180814","20180816",4.527006
"Makoni","SM20180814","20180816",2.886079
"Mutare","SM20180814","20180816",2.637703
"Mutasa","SM20180814","20180816",5.763116
"Nyanga","SM20180814","20180816",4.903278
"Bindura","SM20180814","20180816",2.489018
"Guruve","SM20180814","20180816",2.160096
"Mount Darwin","SM20180814","20180816",2.691551
"Mazowe","SM20180814","20180816",2.495758
"Centenary","SM20180814","20180816",2.395014
"Rushinga","SM20180814","20180816",3.052463
"Shamva","SM20180814","20180816",2.666895
"Chikomba","SM20180814","20180816",2.812161
"Goromonzi","SM20180814","20180816",2.544452
"Marondera","SM20180814","20180816",2.889453
"Mudzi","SM20180814","20180816",2.829866
"Mutoko","SM20180814","20180816",2.826905
"Murehwa","SM20180814","20180816",2.665252
"UMP","SM20180814","20180816",2.800943
"Seke","SM20180814","20180816",2.378475
"Wedza","SM20180814","20180816",2.63427
"Chirumhanzu","SM20180814","20180816",2.401622
"Gokwe North","SM20180814","20180816",2.09181
"Gokwe South","SM20180814","20180816",2.4443
"Gweru","SM20180814","20180816",2.397071
"Kwekwe","SM20180814","20180816",2.347556
"Mberengwa","SM20180814","20180816",2.930859
"Shurugwi","SM20180814","20180816",2.459254
"Zvishavane","SM20180814","20180816",2.445824
"Binga","SM20180814","20180816",2.829146
"Bubi","SM20180814","20180816",2.452039
"Hwange","SM20180814","20180816",2.483893
"Lupane","SM20180814","20180816",2.543151
"Nkayi","SM20180814","20180816",2.493701
"Tsholotsho","SM20180814","20180816",2.413232
"Umguza","SM20180814","20180816",2.568172
"Beitbridge","SM20180814","20180816",2.211368
"Bulilima (North)","SM20180814","20180816",2.477496
"Gwanda","SM20180814","20180816",2.419205
"Insiza","SM20180814","20180816",2.535591
"Mangwe (South)","SM20180814","20180816",2.343954
"Matobo","SM20180814","20180816",2.305639
"Umzingwane","SM20180814","20180816",2.367871
"Bikita","SM20180814","20180816",2.612828
"Chiredzi","SM20180814","20180816",2.398309
"Chivi","SM20180814","20180816",2.697841
"Gutu","SM20180814","20180816",2.723575
"Masvingo","SM20180814","20180816",3.094913
"Mwenezi","SM20180814","20180816",2.446952
"Zaka","SM20180814","20180816",3.693732
"Chegutu","SM20180814","20180816",2.27442
"Hurungwe","SM20180814","20180816",2.094538
"Kadoma","SM20180814","20180816",2.254501
"Kariba","SM20180814","20180816",6.318834
"Makonde","SM20180814","20180816",2.135582
"Zvimba","SM20180814","20180816",2.288215
"Harare","SM20180817","20180819",2.363744
"Bulawayo","SM20180817","20180819",2.20908
"Buhera","SM20180817","20180819",2.389087
"Chimanimani","SM20180817","20180819",8.083048
"Chipinge","SM20180817","20180819",5.199084
"Makoni","SM20180817","20180819",2.800969
"Mutare","SM20180817","20180819",2.574765
"Mutasa","SM20180817","20180819",5.215284
"Nyanga","SM20180817","20180819",4.638407
"Bindura","SM20180817","20180819",2.473126
"Guruve","SM20180817","20180819",2.134248
"Mount Darwin","SM20180817","20180819",2.637396
"Mazowe","SM20180817","20180819",2.436592
"Centenary","SM20180817","20180819",2.33381
"Rushinga","SM20180817","20180819",2.99787
"Shamva","SM20180817","20180819",2.628171
"Chikomba","SM20180817","20180819",2.755439
"Goromonzi","SM20180817","20180819",2.535159
"Marondera","SM20180817","20180819",2.757573
"Mudzi","SM20180817","20180819",2.805381
"Mutoko","SM20180817","20180819",2.790475
"Murehwa","SM20180817","20180819",2.587559
"UMP","SM20180817","20180819",2.760664
"Seke","SM20180817","20180819",2.384625
"Wedza","SM20180817","20180819",2.617181
"Chirumhanzu","SM20180817","20180819",2.422395
"Gokwe North","SM20180817","20180819",2.105072
"Gokwe South","SM20180817","20180819",2.415071
"Gweru","SM20180817","20180819",2.391441
"Kwekwe","SM20180817","20180819",2.319655
"Mberengwa","SM20180817","20180819",3.273094
"Shurugwi","SM20180817","20180819",2.430739
"Zvishavane","SM20180817","20180819",2.438163
"Binga","SM20180817","20180819",2.808011
"Bubi","SM20180817","20180819",2.456617
"Hwange","SM20180817","20180819",2.461831
"Lupane","SM20180817","20180819",2.557346
"Nkayi","SM20180817","20180819",2.472827
"Tsholotsho","SM20180817","20180819",2.351678
"Umguza","SM20180817","20180819",2.559444
"Beitbridge","SM20180817","20180819",2.217831
"Bulilima (North)","SM20180817","20180819",2.470091
"Gwanda","SM20180817","20180819",2.451827
"Insiza","SM20180817","20180819",2.584823
"Mangwe (South)","SM20180817","20180819",2.362067
"Matobo","SM20180817","20180819",2.321114
"Umzingwane","SM20180817","20180819",2.42171
"Bikita","SM20180817","20180819",2.635229
"Chiredzi","SM20180817","20180819",2.429646
"Chivi","SM20180817","20180819",2.904633
"Gutu","SM20180817","20180819",2.641133
"Masvingo","SM20180817","20180819",3.215737
"Mwenezi","SM20180817","20180819",2.511494
"Zaka","SM20180817","20180819",3.930821
"Chegutu","SM20180817","20180819",2.268827
"Hurungwe","SM20180817","20180819",2.06993
"Kadoma","SM20180817","20180819",2.235919
"Kariba","SM20180817","20180819",6.288173
"Makonde","SM20180817","20180819",2.111809
"Zvimba","SM20180817","20180819",2.287296
"Harare","SM20180820","20180822",2.378613
"Bulawayo","SM20180820","20180822",2.211735
"Buhera","SM20180820","20180822",2.331922
"Chimanimani","SM20180820","20180822",6.981939
"Chipinge","SM20180820","20180822",4.213314
"Makoni","SM20180820","20180822",2.704989
"Mutare","SM20180820","20180822",2.497569
"Mutasa","SM20180820","20180822",4.720063
"Nyanga","SM20180820","20180822",4.411676
"Bindura","SM20180820","20180822",2.510067
"Guruve","SM20180820","20180822",2.10805
"Mount Darwin","SM20180820","20180822",2.72698
"Mazowe","SM20180820","20180822",2.483052
"Centenary","SM20180820","20180822",2.348971
"Rushinga","SM20180820","20180822",3.002157
"Shamva","SM20180820","20180822",2.622352
"Chikomba","SM20180820","20180822",2.702454
"Goromonzi","SM20180820","20180822",2.523033
"Marondera","SM20180820","20180822",2.692411
"Mudzi","SM20180820","20180822",2.853087
"Mutoko","SM20180820","20180822",2.747323
"Murehwa","SM20180820","20180822",2.549098
"UMP","SM20180820","20180822",2.762326
"Seke","SM20180820","20180822",2.439299
"Wedza","SM20180820","20180822",2.555113
"Chirumhanzu","SM20180820","20180822",2.435043
"Gokwe North","SM20180820","20180822",2.106064
"Gokwe South","SM20180820","20180822",2.395261
"Gweru","SM20180820","20180822",2.332935
"Kwekwe","SM20180820","20180822",2.312871
"Mberengwa","SM20180820","20180822",2.850587
"Shurugwi","SM20180820","20180822",2.351655
"Zvishavane","SM20180820","20180822",2.327751
"Binga","SM20180820","20180822",2.793649
"Bubi","SM20180820","20180822",2.423362
"Hwange","SM20180820","20180822",2.440939
"Lupane","SM20180820","20180822",2.532463
"Nkayi","SM20180820","20180822",2.467758
"Tsholotsho","SM20180820","20180822",2.309758
"Umguza","SM20180820","20180822",2.518018
"Beitbridge","SM20180820","20180822",2.22004
"Bulilima (North)","SM20180820","20180822",2.433277
"Gwanda","SM20180820","20180822",2.399189
"Insiza","SM20180820","20180822",2.410862
"Mangwe (South)","SM20180820","20180822",2.342159
"Matobo","SM20180820","20180822",2.278187
"Umzingwane","SM20180820","20180822",2.349143
"Bikita","SM20180820","20180822",2.528877
"Chiredzi","SM20180820","20180822",2.445562
"Chivi","SM20180820","20180822",2.692879
"Gutu","SM20180820","20180822",2.530098
"Masvingo","SM20180820","20180822",2.841183
"Mwenezi","SM20180820","20180822",2.587539
"Zaka","SM20180820","20180822",3.260035
"Chegutu","SM20180820","20180822",2.2644
"Hurungwe","SM20180820","20180822",2.065565
"Kadoma","SM20180820","20180822",2.228559
"Kariba","SM20180820","20180822",6.293349
"Makonde","SM20180820","20180822",2.10934
"Zvimba","SM20180820","20180822",2.28912
"Harare","SM20180823","20180825",2.404758
"Bulawayo","SM20180823","20180825",2.20606
"Buhera","SM20180823","20180825",2.334011
"Chimanimani","SM20180823","20180825",6.78568
"Chipinge","SM20180823","20180825",3.947938
"Makoni","SM20180823","20180825",2.639585
"Mutare","SM20180823","20180825",2.508772
"Mutasa","SM20180823","20180825",4.490626
"Nyanga","SM20180823","20180825",4.486745
"Bindura","SM20180823","20180825",2.487567
"Guruve","SM20180823","20180825",2.08775
"Mount Darwin","SM20180823","20180825",2.679681
"Mazowe","SM20180823","20180825",2.428616
"Centenary","SM20180823","20180825",2.345525
"Rushinga","SM20180823","20180825",3.059372
"Shamva","SM20180823","20180825",2.614064
"Chikomba","SM20180823","20180825",2.613495
"Goromonzi","SM20180823","20180825",2.487696
"Marondera","SM20180823","20180825",2.616355
"Mudzi","SM20180823","20180825",2.961056
"Mutoko","SM20180823","20180825",2.750732
"Murehwa","SM20180823","20180825",2.510161
"UMP","SM20180823","20180825",2.811822
"Seke","SM20180823","20180825",2.410228
"Wedza","SM20180823","20180825",2.525028
"Chirumhanzu","SM20180823","20180825",2.43555
"Gokwe North","SM20180823","20180825",2.109233
"Gokwe South","SM20180823","20180825",2.414659
"Gweru","SM20180823","20180825",2.346691
"Kwekwe","SM20180823","20180825",2.309544
"Mberengwa","SM20180823","20180825",2.741107
"Shurugwi","SM20180823","20180825",2.343343
"Zvishavane","SM20180823","20180825",2.315103
"Binga","SM20180823","20180825",2.790367
"Bubi","SM20180823","20180825",2.417932
"Hwange","SM20180823","20180825",2.411612
"Lupane","SM20180823","20180825",2.539591
"Nkayi","SM20180823","20180825",2.484643
"Tsholotsho","SM20180823","20180825",2.29522
"Umguza","SM20180823","20180825",2.497517
"Beitbridge","SM20180823","20180825",2.207537
"Bulilima (North)","SM20180823","20180825",2.431316
